ID,LATITUDE,LONGITUDE,LOG1,LOG2,TIPO_ACID,QUEDA_ARR,DATA_HORA,DIA_SEM,FERIDOS,FERIDOS_GR,MORTES,MORTE_POST,FATAIS,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,OUTRO,TEMPO,NOITE_DIA,REGIAO,DIA,MES,ANO,FX_HORA,UPS,
42,-30.0832535086,-51.1962600913,AV PROF OSCAR PEREIRA,,ABALROAMENTO,0,2009-01-03T13:00:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,3,1,2009,13,5,
43,-30.0090656977,-51.1180021682,AV DANTE ANGELO PILLA,,QUEDA,0,2009-01-03T13:00:00,SABADO,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,3,1,2009,13,5,
44,-30.0138430561,-51.203357395,R ALMIRANTE TAMANDARE,R FELIX DA CUNHA,ABALROAMENTO,0,2009-01-03T13:05:00,SABADO,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,CHUVOSO,DIA,NORTE,3,1,2009,13,1,
45,-30.0362778305,-51.2201331897,AV JOAO PESSOA,,ABALROAMENTO,0,2009-01-03T13:53:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,CHUVOSO,DIA,CENTRO,3,1,2009,13,5,
46,-30.054613307,-51.199952401,AV BENTO GONCALVES,R EUCLYDES DA CUNHA,ABALROAMENTO,0,2009-01-03T14:00:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,LESTE,3,1,2009,14,1,
47,-30.0392244922,-51.1355631712,R TEN ARY TARRAGO,,CHOQUE,0,2009-01-03T16:42:00,SABADO,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2009,16,5,
48,-30.068212102,-51.2136229284,R MARIANO DE MATOS,,COLISAO,0,2009-01-03T17:10:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,SUL,3,1,2009,17,1,
49,-30.0511040389,-51.2128854779,AV PROF OSCAR PEREIRA,AV DA AZENHA,ABALROAMENTO,0,2009-01-03T17:20:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,SUL,3,1,2009,17,1,
50,-30.0146922079,-51.1957703188,AV BERLIM,AV BENJAMIN CONSTANT,ABALROAMENTO,0,2009-01-03T17:45:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,NORTE,3,1,2009,17,1,
51,-30.1563413769,-51.1686766186,AV EDGAR PIRES DE CASTRO,,CAPOTAGEM,0,2009-01-03T19:00:00,SABADO,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,SUL,3,1,2009,19,5,
52,-30.0082730942,-51.1488025463,AV BOGOTA,R MARIA MONTESSORI,COLISAO,0,2009-01-03T19:05:00,SABADO,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,NORTE,3,1,2009,19,1,
53,-30.0480267026,-51.2294126124,AV BORGES DE MEDEIROS,,COLISAO,0,2009-01-03T19:10:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,SUL,3,1,2009,19,1,
54,-30.0555519525,-51.1670539993,AV IPIRANGA,,COLISAO,0,2009-01-03T19:55:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,LESTE,3,1,2009,19,1,
55,-30.0198602002,-51.1973624724,R MARQUES DO POMBAL,R CEL BORDINI,ABALROAMENTO,0,2009-01-03T20:15:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,NORTE,3,1,2009,20,1,
56,-30.0199651824,-51.1982974872,R MARQUES DO POMBAL,R QUINTINO BOCAIUVA,ABALROAMENTO,0,2009-01-03T21:40:00,SABADO,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,LESTE,3,1,2009,21,5,
57,-30.0189500774,-51.1521448642,AV DO FORTE,,ABALROAMENTO,0,2009-01-03T22:00:00,SABADO,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,NORTE,3,1,2009,22,5,
58,-30.0816736036,-51.2422916467,R IBICUI,AV CHUI,ABALROAMENTO,0,2009-01-03T22:15:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,SUL,3,1,2009,22,1,
59,-30.0143526708,-51.171943002,AV PLINIO BRASIL MILANO,,CHOQUE,0,2009-01-03T22:15:00,SABADO,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,NORTE,3,1,2009,22,1,
60,-30.0595207399,-51.2301689185,AV PRAIA DE BELAS,,COLISAO,0,2009-01-03T23:30:00,SABADO,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,SUL,3,1,2009,23,5,
61,-30.0595047387,-51.2302249188,R JOSE DE ALENCAR,AV PRAIA DE BELAS,ABALROAMENTO,0,2009-01-04T00:10:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,NOITE,SUL,4,1,2009,0,1,
62,-30.0372147203,-51.2260002897,AV LOUREIRO DA SILVA,R JOSE DO PATROCINIO,ABALROAMENTO,0,2009-01-04T02:00:00,DOMINGO,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,CENTRO,4,1,2009,2,1,
63,-30.0543668503,-51.2233136969,R BOTAFOGO,,CHOQUE,0,2009-01-04T04:10:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,4,1,2009,4,1,
64,-29.9970414713,-51.1268349734,AV SALVADOR LEAO,,ABALROAMENTO,0,2009-01-04T10:10:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,1,2009,10,1,
65,-30.0454530728,-51.2098382929,AV IPIRANGA,,ABALROAMENTO,0,2009-01-04T11:00:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,CENTRO,4,1,2009,11,1,
66,-30.0503635685,-51.1855551052,R FELIZARDO,R GUILHERME ALVES,COLISAO,0,2009-01-04T11:30:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,4,1,2009,11,1,
67,-30.0353139875,-51.2118570578,AV OSVALDO ARANHA,,COLISAO,0,2009-01-04T12:15:00,DOMINGO,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,CHUVOSO,DIA,CENTRO,4,1,2009,12,1,
68,-30.028988598,-51.1790784709,AV DR NILO PECANHA,AL SEBASTIAO DE BRITO,COLISAO,0,2009-01-04T12:15:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,4,1,2009,12,1,
69,-30.0365655752,-51.2332863671,R WASHINGTON LUIZ,,EVENTUAL,0,2009-01-04T13:10:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,CENTRO,4,1,2009,13,1,
70,-30.0105281001,-51.1490236071,AV ASSIS BRASIL,AV BOGOTA,CHOQUE,0,2009-01-04T13:10:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,1,2009,13,1,
71,-30.0422006558,-51.1791798124,AV PROTASIO ALVES,AV MONTENEGRO,COLISAO,0,2009-01-04T13:15:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,4,1,2009,13,1,
72,-30.054838952,-51.2182106431,R BOTAFOGO,,CHOQUE,0,2009-01-04T13:25:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,SUL,4,1,2009,13,1,
73,-30.0367670487,-51.209056059,AV VENANCIO AIRES,AV OSVALDO ARANHA,COLISAO,0,2009-01-04T14:00:00,DOMINGO,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,CENTRO,4,1,2009,14,1,
74,-30.0009420585,-51.2002400226,AV PRESIDENTE FRANKLIN ROOSEVELT,,ABALROAMENTO,0,2009-01-04T15:45:00,DOMINGO,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,BOM,DIA,NORTE,4,1,2009,15,5,
75,-30.0898365165,-51.2486489396,AV DIARIO DE NOTICIAS,,COLISAO,0,2009-01-04T17:10:00,DOMINGO,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,4,1,2009,17,5,
76,-30.0820995851,-51.2433406712,AV CHUI,,ATROPELAMENTO,0,2009-01-04T17:50:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,4,1,2009,17,5,
77,-30.1425381461,-51.1259917081,ESTR JOAO ANTONIO SILVEIRA,,COLISAO,0,2009-01-04T18:00:00,DOMINGO,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,NOITE,SUL,4,1,2009,18,5,
78,-30.0367670487,-51.209056059,AV VENANCIO AIRES,AV OSVALDO ARANHA,ABALROAMENTO,0,2009-01-04T18:10:00,DOMINGO,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,NOITE,CENTRO,4,1,2009,18,1,
79,-30.0165718496,-51.2145766102,AV PRESIDENTE CASTELO BRANCO,,ABALROAMENTO,0,2009-01-04T18:51:00,DOMINGO,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,NOITE,NORTE,4,1,2009,18,5,
80,-30.0052372707,-51.1903520054,R SOUZA REIS,,COLISAO,0,2009-01-04T19:10:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,4,1,2009,19,1,
81,-30.0937028905,-51.2303778027,R DR CAMPOS VELHO,R SANTA FLORA,COLISAO,0,2009-01-04T20:20:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,4,1,2009,20,1,
82,-30.011289818,-51.1636788163,AV ASSIS BRASIL,,COLISAO,0,2009-01-04T20:46:00,DOMINGO,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,4,1,2009,20,1,
83,-30.1083805827,-51.2495594299,AV OTTO NIEMEYER,R JOSE GOMES,COLISAO,0,2009-01-04T22:00:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,4,1,2009,22,1,
84,-30.0047120852,-51.1997441132,R CAIRU,,ABALROAMENTO,0,2009-01-04T22:00:00,DOMINGO,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,BOM,NOITE,NORTE,4,1,2009,22,13,
85,-30.0534777149,-51.2300457611,AV BORGES DE MEDEIROS,,ABALROAMENTO,0,2009-01-04T22:50:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,4,1,2009,22,5,
86,-30.1223411855,-51.2218944318,AV EDUARDO PRADO,,COLISAO,0,2009-01-04T23:10:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,4,1,2009,23,5,
87,-30.1006295634,-51.2487492194,R CEL MASSOT,AV WENCESLAU ESCOBAR,ABALROAMENTO,0,2009-01-04T23:25:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,4,1,2009,23,1,
88,-30.0048810967,-51.1991921104,R CAIRU,AV PERNAMBUCO,CHOQUE,0,2009-01-04T23:35:00,DOMINGO,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,4,1,2009,23,1,
89,-30.0411901663,-51.2040541082,R SILVA SO,,CHOQUE,0,2009-01-05T01:40:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,NOITE,NORTE,5,1,2009,1,1,
90,-30.0598847947,-51.2274438926,R JOSE DE ALENCAR,,ABALROAMENTO,0,2009-01-05T02:30:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,5,1,2009,2,5,
91,-29.9981219232,-51.1552193682,AV SERTORIO,R OURO PRETO,ABALROAMENTO,0,2009-01-05T04:40:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,5,1,2009,4,1,
92,-29.9978051998,-51.1409471755,AV SERTORIO,,ATROPELAMENTO,0,2009-01-05T07:30:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2009,7,5,
93,-29.997143205,-51.1918438164,AV FARRAPOS,,EVENTUAL,0,2009-01-05T07:40:00,SEGUNDA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2009,7,1,
94,-30.0169947076,-51.1193393894,AV MANOEL ELIAS,,ABALROAMENTO,0,2009-01-05T07:50:00,SEGUNDA-FEIRA,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,BOM,DIA,NORTE,5,1,2009,7,5,
95,-30.0423241711,-51.2040711377,R FELIPE DE OLIVEIRA,R SILVA SO,CHOQUE,0,2009-01-05T07:55:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,5,1,2009,7,1,
96,-30.1230522028,-51.2211764408,AV EDUARDO PRADO,AV MONTE CRISTO,ABALROAMENTO,0,2009-01-05T08:00:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,5,1,2009,8,1,
97,-30.0326038304,-51.219282084,AV PAULO GAMA,AV OSVALDO ARANHA,ABALROAMENTO,0,2009-01-05T08:00:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,5,1,2009,8,1,
98,-30.0438112504,-51.2003451278,AV IPIRANGA,AV PRINCESA ISABEL,CHOQUE,0,2009-01-05T08:10:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,5,1,2009,8,1,
99,-30.0272648878,-51.2151028924,R GARIBALDI,,ABALROAMENTO,0,2009-01-05T08:25:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,BOM,DIA,CENTRO,5,1,2009,8,1,
100,-30.0165718496,-51.2145766102,AV PRESIDENTE CASTELO BRANCO,,COLISAO,0,2009-01-05T08:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,5,1,2009,8,1,
101,-30.0402539073,-51.2171162531,AV JOAO PESSOA,,COLISAO,0,2009-01-05T08:40:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,CENTRO,5,1,2009,8,1,
102,-30.0181680389,-51.1539388673,R GASTON ENGLERT,R ILDO LUIZ CANDIOTTO,EVENTUAL,0,2009-01-05T08:45:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2009,8,1,
103,-30.0258298623,-51.216074868,AV FARRAPOS,R GARIBALDI,COLISAO,0,2009-01-05T09:00:00,SEGUNDA-FEIRA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,BOM,DIA,CENTRO,5,1,2009,9,1,
104,-30.0400826541,-51.1274510882,AV PROTASIO ALVES,,COLISAO,0,2009-01-05T09:05:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,5,1,2009,9,1,
105,-30.0555786449,-51.1828442044,R DR SALVADOR FRANCA,,ABALROAMENTO,0,2009-01-05T09:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,5,1,2009,9,1,
106,-30.0380490162,-51.2110201174,AV VENANCIO AIRES,,ATROPELAMENTO,0,2009-01-05T09:34:00,SEGUNDA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,CENTRO,5,1,2009,9,5,
107,-30.0427647664,-51.2249214187,TRAV PESQUEIRO,,COLISAO,0,2009-01-05T09:45:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,5,1,2009,9,1,
108,-30.0552936465,-51.1826981952,R DR SALVADOR FRANCA,,ABALROAMENTO,0,2009-01-05T10:00:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,LESTE,5,1,2009,10,1,
109,-30.0349306863,-51.2272092464,R CEL FERNANDO MACHADO,,COLISAO,0,2009-01-05T10:20:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,5,1,2009,10,1,
110,-30.0618139091,-51.2220238722,R BARAO DO GUAIBA,,ABALROAMENTO,0,2009-01-05T10:24:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,5,1,2009,10,1,
111,-29.9984253758,-51.1320560765,AV ASSIS BRASIL,,COLISAO,0,2009-01-05T10:25:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,5,1,2009,10,1,
112,-30.2148401664,-51.0389894399,ESTR ARMANDO INACIO DA SILVEIRA,,ABALROAMENTO,0,2009-01-05T11:00:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,BOM,DIA,SUL,5,1,2009,11,1,
113,-30.0637742281,-51.206125717,AV PROF OSCAR PEREIRA,,COLISAO,0,2009-01-05T11:05:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,5,1,2009,11,1,
114,-30.0983208874,-51.2316079378,AV DA CAVALHADA,,COLISAO,0,2009-01-05T11:25:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,DIA,SUL,5,1,2009,11,1,
115,-30.0050941115,-51.1984851068,R CAIRU,,ABALROAMENTO,0,2009-01-05T11:37:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,BOM,DIA,NORTE,5,1,2009,11,1,
116,-30.0112135943,-51.1751369625,AV BRASILIANO INDIO DE MORAES,,COLISAO,0,2009-01-05T11:37:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2009,11,1,
117,-30.0293428983,-51.2150459452,AV INDEPENDENCIA,R GARIBALDI,ABALROAMENTO,0,2009-01-05T11:55:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,CENTRO,5,1,2009,11,1,
118,-30.043553166,-51.2046171764,AV IPIRANGA,R SILVA SO,COLISAO,0,2009-01-05T12:10:00,SEGUNDA-FEIRA,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,5,1,2009,12,1,
119,-30.0061451837,-51.1950230891,R CAIRU,,ABALROAMENTO,0,2009-01-05T12:20:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,5,1,2009,12,1,
120,-30.0103873069,-51.1383734658,AV BALTAZAR DE OLIVEIRA GARCIA,,CHOQUE,0,2009-01-05T13:10:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,5,1,2009,13,5,
121,-30.0519291922,-51.2052143999,R SANTANA,,ABALROAMENTO,0,2009-01-05T13:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,5,1,2009,13,1,
122,-29.9948673994,-51.1300179586,AV ASSIS BRASIL,,CHOQUE,0,2009-01-05T13:40:00,SEGUNDA-FEIRA,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2009,13,5,
123,-30.0282179825,-51.210465857,R ANDRE PUENTE,,COLISAO,0,2009-01-05T13:50:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,5,1,2009,13,1,
124,-30.0388230738,-51.2082471015,R RAMIRO BARCELOS,,COLISAO,0,2009-01-05T14:15:00,SEGUNDA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,5,1,2009,14,1,
125,-30.0923096922,-51.2402188942,R DR CAMPOS VELHO,,ATROPELAMENTO,0,2009-01-05T14:30:00,SEGUNDA-FEIRA,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,5,1,2009,14,5,
126,-30.1073098083,-51.2377452493,R DR PEREIRA NETO,R CAMAQUA,ABALROAMENTO,0,2009-01-05T14:40:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,DIA,SUL,5,1,2009,14,1,
127,-30.0319935199,-51.2350612723,R GEN BENTO MARTINS,,COLISAO,0,2009-01-05T14:55:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,CENTRO,5,1,2009,14,1,
128,-30.0258298623,-51.216074868,AV FARRAPOS,R GARIBALDI,ABALROAMENTO,0,2009-01-05T15:00:00,SEGUNDA-FEIRA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,BOM,DIA,CENTRO,5,1,2009,15,1,
129,-30.0165718496,-51.2145766102,AV PRESIDENTE CASTELO BRANCO,,COLISAO,0,2009-01-05T15:00:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,5,1,2009,15,1,
130,-30.0453620075,-51.2131633336,AV JOAO PESSOA,,ABALROAMENTO,0,2009-01-05T15:15:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,5,1,2009,15,1,
131,-30.0374823211,-51.1439422349,R GUADALAJARA,,EVENTUAL,0,2009-01-05T15:15:00,SEGUNDA-FEIRA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2009,15,5,
132,-30.0248305005,-51.1831124161,AV CARLOS GOMES,,COLISAO,0,2009-01-05T15:20:00,SEGUNDA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,5,1,2009,15,1,
133,-30.0951049854,-51.2258377801,R DR CAMPOS VELHO,,ABALROAMENTO,0,2009-01-05T15:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,5,1,2009,15,1,
134,-30.1637956652,-51.1556156413,AV EDGAR PIRES DE CASTRO,,COLISAO,0,2009-01-05T15:40:00,SEGUNDA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,BOM,DIA,SUL,5,1,2009,15,5,
135,-30.0104049913,-51.1545796758,AV ASSIS BRASIL,,ABALROAMENTO,0,2009-01-05T15:45:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2009,15,1,
136,-30.0099322138,-51.1430505145,AV BALTAZAR DE OLIVEIRA GARCIA,,COLISAO,0,2009-01-05T16:05:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2009,16,1,
137,-30.0563808265,-51.1737131069,AV IPIRANGA,,ABALROAMENTO,0,2009-01-05T16:10:00,SEGUNDA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,5,1,2009,16,1,
138,-30.0244431504,-51.2009796372,R OLAVO BARRETO VIANA,,ATROPELAMENTO,0,2009-01-05T16:35:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,5,1,2009,16,5,
139,-30.016831268,-51.1931803403,R FILADELFIA,,ABALROAMENTO,0,2009-01-05T17:00:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2009,17,1,
140,-30.050662813,-51.2243646151,AV BASTIAN,R MUCIO TEIXEIRA,ABALROAMENTO,0,2009-01-05T17:10:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,5,1,2009,17,1,
141,-30.0559909132,-51.169173038,AV IPIRANGA,R PROF CRISTIANO FISCHER,ABALROAMENTO,0,2009-01-05T17:17:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,5,1,2009,17,1,
142,-30.0049180962,-51.1992291119,AV PERNAMBUCO,,COLISAO,0,2009-01-05T17:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,5,1,2009,17,1,
143,-30.0149629184,-51.1593788552,R UMBU,AV FRANCISCO TREIN,EVENTUAL,0,2009-01-05T17:45:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,BOM,DIA,NORTE,5,1,2009,17,1,
144,-30.0630215035,-51.1918255124,R PAULINO AZURENHA,,ATROPELAMENTO,0,2009-01-05T18:00:00,SEGUNDA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,LESTE,5,1,2009,18,5,
145,-29.9962162425,-51.1897027648,AV FARRAPOS,AV CEARA,ABALROAMENTO,0,2009-01-05T18:00:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,NOITE,NORTE,5,1,2009,18,1,
146,-30.0599624858,-51.1920234362,AV BENTO GONCALVES,R BARAO DO AMAZONAS,COLISAO,0,2009-01-05T18:15:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,5,1,2009,18,1,
147,-30.0616389393,-51.1691451831,AV BENTO GONCALVES,,ABALROAMENTO,0,2009-01-05T18:35:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,5,1,2009,18,1,
148,-29.9756046095,-51.1147532662,AV ASSIS BRASIL,AV FERNANDO FERRARI,COLISAO,0,2009-01-05T19:04:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NUBLADO,NOITE,NORTE,5,1,2009,19,1,
